from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
A0240,TM0331,,,,,2,626
A0378,TM2334,,,,,2,361
A0222,TM0331,,,,,2,564
TM0331,TB0334,,,,,2,302
TB0334,TM0331,,,,,2,302
TB0400,TB1325,,,,,2,395
TB1325,TB0400,,,,,2,395
TB0400,A0401,,,,,2,277
A0401,TB0400,,,,,2,277
A1325,TB0400,,,,,2,395
TB0400,A1807,,,,,2,355
A1807,TB0400,,,,,2,355
TB0400,TM1325,,,,,2,381
TM1325,TB0400,,,,,2,381
TB2330,TB0400,,,,,2,297
TB0400,TM1323,,,,,2,418
TM1323,TB0400,,,,,2,418
TB0400,A2330,,,,,2,318
A2330,TB0400,,,,,2,318
TB0400,A1808,,,,,2,388
A1808,TB0400,,,,,2,388
TB0400,TB1324,,,,,2,366
TB1324,TB0400,,,,,2,366
TB0400,TB1806,,,,,2,477
TB1806,TB0400,,,,,2,477
TB0400,TB0357,,,,,2,522
TB0357,TB0400,,,,,2,522
A0188,TM0331,,,,,2,598
TM0357,TB0400,,,,,2,522
TB0400,TM0357,,,,,2,522
A2812,TM0331,,,,,2,350
TM0331,A2812,,,,,2,350
A0331,TM0331,,,,,2,56
TM0331,A0331,,,,,2,56
TM1837,TM0331,,,,,2,539
TM0331,TM1837,,,,,2,539
TB1807,TB0400,,,,,2,355
TB0400,TB1807,,,,,2,355
M210,TB0400,,,,,2,379
TB0400,M210,,,,,2,379
A0044,TM0331,,,,,2,319
TM0221,TM0331,,,,,2,502
TM0331,TM0221,,,,,2,502
TB1139,TB0400,,,,,2,393
TB0400,TB1139,,,,,2,393
TM0673,TM0331,,,,,2,216
TM0331,TM0673,,,,,2,216
TB6416,TB0400,,,,,2,414
TB0400,TB6416,,,,,2,414
TM0399,TB0400,,,,,2,87
TB0400,TM0399,,,,,2,87
TB1886,TB0400,,,,,2,432
TM2017,TM0331,,,,,2,475
TM0331,TM2017,,,,,2,475
TM1838,TM0331,,,,,2,544
TM0331,TM1838,,,,,2,544
A2017,TM0331,,,,,2,458
TM0331,A2017,,,,,2,458
A2240,TM0331,,,,,2,112
TM0331,A2240,,,,,2,112
A1231,TM0331,,,,,2,486
TM0331,A1231,,,,,2,486
TM0222,TM0331,,,,,2,564
TM0331,TM0222,,,,,2,564
TB0333,TM0331,,,,,2,306
TB1135,TB0400,,,,,2,489
TB0400,TB1135,,,,,2,489
A2278,TM0331,,,,,2,454
TM0331,A2278,,,,,2,454
A0019,TM0331,,,,,2,616
TM0331,A0019,,,,,2,616
M209,TB0400,,,,,2,547
TB0400,M209,,,,,2,547
A0570,A0767,,,,,2,394
A0767,A0570,,,,,2,394
A0396,TB0400,,,,,2,245
A2811,TM0331,,,,,2,373
TM0331,A2811,,,,,2,373
A1134,TB0400,,,,,2,527
TB0400,A1134,,,,,2,527
A6708,TM0331,,,,,2,217
TM0331,A6708,,,,,2,217
A2429,TM0331,,,,,2,156
TM0331,A2429,,,,,2,156
A0043,TM0331,,,,,2,535
TM0331,A0043,,,,,2,535
A1806,TB0400,,,,,2,477
TB0400,A1806,,,,,2,477
A6509,TM0027,,,,,2,605
M202,TM0331,,,,,2,201
TM1409,TM0027,,,,,2,419
TM0027,TM1409,,,,,2,419
TM0018,TM0331,,,,,2,625
TM0331,TM0018,,,,,2,625
TM2253,TM0331,,,,,2,439
TM0331,TM2253,,,,,2,439
TM2576,TM0331,,,,,2,305
TM0331,TM2576,,,,,2,305
A1958,TM0027,,,,,2,329
TM0027,A1958,,,,,2,329
TM1631,TM0027,,,,,2,449
A0769,A0767,,,,,2,203
A0767,A0769,,,,,2,203
A0018,TM0331,,,,,2,625
TM0331,A0018,,,,,2,625
A6217,TM0331,,,,,2,363
TM0331,A6217,,,,,2,363
A1411,TM0027,,,,,2,420
TM0027,A1411,,,,,2,420
TM2241,TM0331,,,,,2,105
TM0331,TM2241,,,,,2,105
TM2018,TM0331,,,,,2,456
A0221,TM0331,,,,,2,502
TM0331,A0221,,,,,2,502
A6215,TM0331,,,,,2,282
TM0331,A6215,,,,,2,282
TB0356,TB0400,,,,,2,592
TB0400,TB0356,,,,,2,592
A0329,TM0331,,,,,2,115
TM0331,A0329,,,,,2,115
A0356,TB0400,,,,,2,629
TB0400,A0356,,,,,2,629
A0398,TB0400,,,,,2,116
TB0400,A0398,,,,,2,116
A2018,TM0331,,,,,2,454
TM0026,TM0027,,,,,2,103
TM0027,TM0026,,,,,2,103
TB0019,TM0331,,,,,2,616
TM0331,TB0019,,,,,2,616
TM0019,TM0331,,,,,2,616
TM0331,TM0019,,,,,2,616
TM2334,A0378,,,,,2,361
A6096,A6095,,,,,2,248
A6095,A6096,,,,,2,248
A6096,A6135,,,,,2,62
A6135,A6096,,,,,2,62
A6096,A1303,,,,,2,543
A1303,A6096,,,,,2,543
A6096,A1936,,,,,2,513
A1936,A6096,,,,,2,513
A6096,TB1936,,,,,2,521
TB1936,A6096,,,,,2,521
A6096,A1302,,,,,2,544
A1302,A6096,,,,,2,544
A6227,A2379,,,,,2,165
A2379,A6227,,,,,2,165
A6227,A1345,,,,,2,454
A1345,A6227,,,,,2,454
A6227,A0626,,,,,2,456
A0626,A6227,,,,,2,456
A6227,A6232,,,,,2,39
A6232,A6227,,,,,2,39
A6227,A0929,,,,,2,53
A0929,A6227,,,,,2,53
A6227,A2380,,,,,2,134
A2380,A6227,,,,,2,134
A6227,TB0929,,,,,2,53
TB0929,A6227,,,,,2,53
A6227,A0648,,,,,2,407
A0648,A6227,,,,,2,407
TM0929,A6227,,,,,2,53
A1714,A1175,,,,,2,367
A1175,A1714,,,,,2,367
A0334,TB0334,,,,,2,0
TB0334,A0334,,,,,2,0
A0240,A0334,,,,,2,337
A0334,TM0331,,,,,2,302
TM0331,A0334,,,,,2,302
TB1345,A6227,,,,,2,490
A0011,A6227,,,,,2,242
A6227,A0011,,,,,2,242
A0331,A0334,,,,,2,358
A0334,A0331,,,,,2,358
TM1837,A0334,,,,,2,450
A0334,TM1837,,,,,2,450
A0044,A0334,,,,,2,621
A0334,A0044,,,,,2,621
TM0221,A0334,,,,,2,212
A0334,TM0221,,,,,2,212
TM0673,A0334,,,,,2,165
A0334,TM0673,,,,,2,165
A6134,A6096,,,,,2,282
TM2109,A6096,,,,,2,245
A6096,TM2109,,,,,2,245
TM0647,A6227,,,,,2,465
A6227,TM0647,,,,,2,465
TM1838,A0334,,,,,2,429
A0334,TM1838,,,,,2,429
A2240,A0334,,,,,2,414
A0334,A2240,,,,,2,414
TB6697,A6227,,,,,2,337
A6227,TB6697,,,,,2,337
TM0222,A0334,,,,,2,320
TB0333,A0334,,,,,2,23
A0334,TB0333,,,,,2,23
TM1737,A6227,,,,,2,540
A6227,TM1737,,,,,2,540
TB0270,A6227,,,,,2,593
A6227,TB0270,,,,,2,593
A2278,A0334,,,,,2,328
A0334,A2278,,,,,2,328
A6287,A1714,,,,,2,284
A1714,A6287,,,,,2,284
A0019,A0334,,,,,2,502
A0334,A0019,,,,,2,502
TM0693,A6096,,,,,2,27
TM1738,A6227,,,,,2,552
A6227,TM1738,,,,,2,552
A6708,A0334,,,,,2,85
A0334,A6708,,,,,2,85
A2429,A0334,,,,,2,458
A0334,A2429,,,,,2,458
TB1739,A6227,,,,,2,570
A6227,TB1739,,,,,2,570
TB2380,A6227,,,,,2,134
A6227,TB2380,,,,,2,134
TB6331,TB0400,,,,,2,306
TB0011,A6227,,,,,2,242
A6227,TB0011,,,,,2,242
A6097,A6096,,,,,2,346
A6096,A6097,,,,,2,346
M202,A0334,,,,,2,100
A0334,M202,,,,,2,100
TB0396,TB0400,,,,,2,245
TB0400,TB0396,,,,,2,245
TB1935,A6096,,,,,2,493
A6096,TB1935,,,,,2,493
TM1135,TB0400,,,,,2,489
TB0400,TM1135,,,,,2,489
TM0018,A0334,,,,,2,491
TM2576,A0334,,,,,2,171
A0334,TM2576,,,,,2,171
TM2110,A6096,,,,,2,240
A6096,TM2110,,,,,2,240
A6164,TB0400,,,,,2,602
TB0400,A6164,,,,,2,602
TB2379,A6227,,,,,2,165
A6227,TB2379,,,,,2,165
A0018,A0334,,,,,2,491
A0334,A0018,,,,,2,491
TM0272,A6227,,,,,2,630
TB0625,A6227,,,,,2,307
A6227,TB0625,,,,,2,307
TM0592,A0334,,,,,2,617
A0334,TM0592,,,,,2,617
TB1344,A6227,,,,,2,408
A6227,TB1344,,,,,2,408
TM0274,A6096,,,,,2,502
A6096,TM0274,,,,,2,502
A6217,A0334,,,,,2,663
A0334,A6217,,,,,2,663
TM2241,A0334,,,,,2,407
A0334,TM2241,,,,,2,407
TB1736,A6227,,,,,2,594
A0928,A6227,,,,,2,21
A6227,A0928,,,,,2,21
A0393,A6096,,,,,2,564
A6096,A0393,,,,,2,564
TM0011,A6227,,,,,2,242
A6227,TM0011,,,,,2,242
A0221,A0334,,,,,2,212
A0334,A0221,,,,,2,212
A0625,A6227,,,,,2,297
A6227,A0625,,,,,2,297
A6215,A0334,,,,,2,198
TB0626,A6227,,,,,2,456
A6227,TB0626,,,,,2,456
TB0928,A6227,,,,,2,29
A6227,TB0928,,,,,2,29
A0329,A0334,,,,,2,399
A0334,A0329,,,,,2,399
A0010,A6227,,,,,2,319
A6227,A0010,,,,,2,319
A1344,A6227,,,,,2,408
A6227,A1344,,,,,2,408
TB0019,A0334,,,,,2,502
A0334,TB0019,,,,,2,502
A0334,TM0019,,,,,2,502
A0378,TM1269,,,,,2,387
A0181,A6720,,,,,2,545
A2428,A6720,,,,,2,441
A2182,A6720,,,,,2,250
A6720,A0180,,,,,2,519
A0180,A6720,,,,,2,519
A6720,A0056,,,,,2,475
A6483,A6650,,,,,2,105
A6650,A6647,,,,,2,76
A6647,A6650,,,,,2,76
A6650,TB0163,,,,,2,241
TB0163,A6650,,,,,2,241
A6650,TB0162,,,,,2,285
TB0162,A6650,,,,,2,285
A6650,A6653,,,,,2,591
A6653,A6650,,,,,2,591
A6650,A6240,,,,,2,548
A6240,A6650,,,,,2,548
A6650,TM0012,,,,,2,456
TM0012,A6650,,,,,2,456
A6650,A6658,,,,,2,321
A6658,A6650,,,,,2,321
A6650,A6645,,,,,2,317
A6645,A6650,,,,,2,317
A0162,A6650,,,,,2,285
A6652,A6650,,,,,2,583
A6650,A6649,,,,,2,264
A6649,A6650,,,,,2,264
A1115,A0297,,,,,2,263
A0297,A1115,,,,,2,263
A1115,TM6102,,,,,2,379
TM6102,A1115,,,,,2,379
A1115,A6439,,,,,2,332
A6439,A1115,,,,,2,332
A1115,A1699,,,,,2,449
A1699,A1115,,,,,2,449
A1115,A6440,,,,,2,322
A6440,A1115,,,,,2,322
A1115,A6456,,,,,2,400
A6456,A1115,,,,,2,400
A1115,A1965,,,,,2,413
A1965,A1115,,,,,2,413
TB1699,A1115,,,,,2,449
A1698,A1115,,,,,2,449
A1115,A1697,,,,,2,519
A1697,A1115,,,,,2,519
A1115,TB1965,,,,,2,413
TB1965,A1115,,,,,2,413
A1115,A1964,,,,,2,360
A1964,A1115,,,,,2,360
A1115,A1241,,,,,2,249
A2181,A6720,,,,,2,384
A6600,A6720,,,,,2,282
A6720,A6600,,,,,2,282
A2128,A6720,,,,,2,523
A6720,A2128,,,,,2,523
A6498,A1115,,,,,2,398
A1115,A6498,,,,,2,398
A2021,A6720,,,,,2,654
A6720,A2021,,,,,2,654
A0298,A1115,,,,,2,262
A1115,A0298,,,,,2,262
A1074,A1115,,,,,2,339
A1115,A1074,,,,,2,339
TB1265,A1115,,,,,2,207
A6241,A6650,,,,,2,549
A6650,A6241,,,,,2,549
A1073,A1115,,,,,2,346
A1115,A1073,,,,,2,346
A6732,A1115,,,,,2,319
A1115,A6732,,,,,2,319
TM1074,A1115,,,,,2,339
A1115,TM1074,,,,,2,339
TB0056,A6720,,,,,2,547
A6720,TB0056,,,,,2,547
A0134,A6650,,,,,2,527
TB0871,A6650,,,,,2,339
A6650,TB0871,,,,,2,339
TB1856,A1115,,,,,2,518
A1115,TB1856,,,,,2,518
TM0060,A6650,,,,,2,550
A6650,TM0060,,,,,2,550
A6655,A6650,,,,,2,353
A6650,A6655,,,,,2,353
A6722,A6720,,,,,2,431
A6720,A6722,,,,,2,431
TB1241,A1115,,,,,2,249
A1115,TB1241,,,,,2,249
A6102,A1115,,,,,2,380
A1858,A1115,,,,,2,471
A1115,A1858,,,,,2,471
A6438,A1115,,,,,2,359
A1115,A6438,,,,,2,359
A6651,A6650,,,,,2,257
A6650,A6651,,,,,2,257
TM0873,A6650,,,,,2,398
A6650,TM0873,,,,,2,398
A2123,A6720,,,,,2,555
A6720,A2123,,,,,2,555
A0179,A6720,,,,,2,507
A2024,A6720,,,,,2,503
A6720,A2024,,,,,2,503
A0132,A6650,,,,,2,743
A6650,A0132,,,,,2,743
A2435,A6650,,,,,2,625
A6650,A2435,,,,,2,625
A1242,A1115,,,,,2,290
A1115,A1242,,,,,2,290
A6646,A6650,,,,,2,319
A6650,A6646,,,,,2,319
A6457,A1115,,,,,2,380
A1115,A6457,,,,,2,380
A1116,A1115,,,,,2,24
A6462,A6720,,,,,2,572
A6720,A6462,,,,,2,572
TM1115,A1115,,,,,2,23
A1115,TM1115,,,,,2,23
TB0874,A6650,,,,,2,312
A6650,TB0874,,,,,2,312
A2444,A6650,,,,,2,694
A6650,A2444,,,,,2,694
A6657,A6650,,,,,2,506
A6650,A6657,,,,,2,506
A2012,A1115,,,,,2,505
TM2023,A6720,,,,,2,591
A6720,TM2023,,,,,2,591
A6654,A6650,,,,,2,390
A6650,A6654,,,,,2,390
A0871,A6650,,,,,2,339
A6650,A0871,,,,,2,339
TM0297,A1115,,,,,2,263
A1115,TM0297,,,,,2,263
A1817,A6650,,,,,2,102
A6650,A1817,,,,,2,102
A0874,A6650,,,,,2,312
A6650,A0874,,,,,2,312
TM0013,A6650,,,,,2,451
A0163,A6650,,,,,2,241
A6650,A0163,,,,,2,241
TM0872,A6650,,,,,2,373
A6650,TM0872,,,,,2,373
A6421,A6650,,,,,2,136
A6650,A6421,,,,,2,136
TB2128,A6720,,,,,2,510
A6720,TB2128,,,,,2,510
TB1264,A1115,,,,,2,192
A1115,TB1264,,,,,2,192
TM0019,A0334,,,,,2,502
A1241,A1115,,,,,2,249
TM1269,A0378,,,,,2,387
A0378,TB0377,,,,,2,569
A2233,A0188,,,,,2,431
TM0331,A0188,,,,,2,598
A0188,A0334,,,,,2,488
A0334,A0188,,,,,2,488
TM2240,A0188,,,,,2,631
A0188,A0676,,,,,2,236
A0676,A0188,,,,,2,236
A0188,A2232,,,,,2,561
A2232,A0188,,,,,2,561
A2330,TB1345,,,,,2,482
TB1345,TM2581,,,,,2,724
TM2581,TB1345,,,,,2,724
TB1345,TM2580,,,,,2,791
TM2580,TB1345,,,,,2,791
A6227,TB1345,,,,,2,490
TB1345,TM0923,,,,,2,741
TM0923,TB1345,,,,,2,741
A0047,A1586,,,,,2,496
A1586,A0047,,,,,2,496
A0463,A0465,,,,,2,77
A0366,TM6400,,,,,2,95
TM6400,A0366,,,,,2,95
TB1034,TM6400,,,,,2,482
TM6400,TB1034,,,,,2,482
A0011,TB1345,,,,,2,590
TB1345,A0011,,,,,2,590
A0331,A0188,,,,,2,654
A0188,A0331,,,,,2,654
A6132,TM6400,,,,,2,654
TM6400,A6132,,,,,2,654
TM1837,A0188,,,,,2,121
A0188,TM1837,,,,,2,121
TM2334,A1115,,,,,2,561
TB1242,A1115,,,,,2,304
A1115,TB1242,,,,,2,304
M210,TB1345,,,,,2,418
TB1345,M210,,,,,2,418
A0044,A0188,,,,,2,549
A0188,A0044,,,,,2,549
A1281,TM6400,,,,,2,349
TM6400,A1281,,,,,2,349
A0922,TB1345,,,,,2,748
TB1345,A0922,,,,,2,748
TB6029,A1115,,,,,2,388
TB0366,TM6400,,,,,2,95
TM6400,TB0366,,,,,2,95
TB1139,TM6400,,,,,2,537
TM6400,TB1139,,,,,2,537
A6437,A1115,,,,,2,393
A1115,A6437,,,,,2,393
A6572,TM6400,,,,,2,380
TM6400,A6572,,,,,2,380
TM0673,A0188,,,,,2,382
A0188,TM0673,,,,,2,382
TB1295,TM6400,,,,,2,421
TM6400,TB1295,,,,,2,421
A6214,A0188,,,,,2,508
A1342,A0465,,,,,2,252
A0465,A1342,,,,,2,252
A1279,TM6400,,,,,2,414
TM6400,A1279,,,,,2,414
TM0647,TB1345,,,,,2,100
TB1345,TM0647,,,,,2,100
TM1838,A0188,,,,,2,88
A0188,TM1838,,,,,2,88
TB0355,TM6400,,,,,2,297
TM6400,TB0355,,,,,2,297
TB6697,TB1345,,,,,2,153
TM2178,TM6400,,,,,2,567
TM6400,TM2178,,,,,2,567
TB0333,A0188,,,,,2,481
A0188,TB0333,,,,,2,481
A2548,A0047,,,,,2,70
A0047,A2548,,,,,2,70
A0923,TB1345,,,,,2,755
TB1345,A0923,,,,,2,755
TB1135,TM6400,,,,,2,435
TM6400,TB1135,,,,,2,435
A6400,TM6400,,,,,2,0
TM6400,A6400,,,,,2,0
A2278,A0188,,,,,2,594
A0675,A0188,,,,,2,152
A0188,A0675,,,,,2,152
A0362,TM6400,,,,,2,68
TM6400,A0362,,,,,2,68
TB0443,TM6400,,,,,2,412
TM6400,TB0443,,,,,2,412
A6216,A0188,,,,,2,170
A0188,A6216,,,,,2,170
M209,TM6400,,,,,2,409
TM6400,M209,,,,,2,409
A0121,A0047,,,,,2,186
A1036,TM6400,,,,,2,533
TM6400,A1036,,,,,2,533
TB6411,TM6400,,,,,2,123
TM6400,TB6411,,,,,2,123
TM6400,A1295,,,,,2,421
A0574,TB1345,,,,,2,774
TB1345,A0574,,,,,2,774
A6708,A0188,,,,,2,499
A0188,A6708,,,,,2,499
A0043,A0188,,,,,2,553
A0188,A0043,,,,,2,553
A6309,TB1345,,,,,2,664
A2859,A0465,,,,,2,892
A0465,A2859,,,,,2,892
TB2380,TB1345,,,,,2,442
TB1345,TB2380,,,,,2,442
A2366,A0465,,,,,2,533
A0465,A2366,,,,,2,533
TB0011,TB1345,,,,,2,590
TB1345,TB0011,,,,,2,590
A6614,TB1345,,,,,2,542
TB1345,A6614,,,,,2,542
M202,A0188,,,,,2,484
A0188,M202,,,,,2,484
A0464,A0465,,,,,2,76
TM2253,A0188,,,,,2,387
A0188,TM2253,,,,,2,387
TM2576,A0188,,,,,2,317
A0188,TM2576,,,,,2,317
TB2379,TB1345,,,,,2,525
TB1345,TB2379,,,,,2,525
TM0592,A0188,,,,,2,285
A0188,TM0592,,,,,2,285
TB1344,TB1345,,,,,2,104
TB1345,TB1344,,,,,2,104
A6217,A0188,,,,,2,500
TM2241,A0188,,,,,2,685
A0188,TM2241,,,,,2,685
A0928,TB1345,,,,,2,510
TB1345,A0928,,,,,2,510
TM0011,TB1345,,,,,2,590
TB1345,TM0011,,,,,2,590
A6215,A0188,,,,,2,316
A0188,A6215,,,,,2,316
TB0928,TB1345,,,,,2,518
TB1345,TB0928,,,,,2,518
A0010,TB1345,,,,,2,667
TB1345,A0010,,,,,2,667
A6615,TB1345,,,,,2,540
A1344,TB1345,,,,,2,104
TB1345,A1344,,,,,2,104
TB0377,A0378,,,,,2,569
A0378,TM2083,,,,,2,487
TM6400,A1298,,,,,2,400
A1298,TM6400,,,,,2,400
TM6400,A6131,,,,,2,421
A6131,TM6400,,,,,2,421
TM6400,TB6418,,,,,2,334
TB6418,TM6400,,,,,2,334
TM6400,TB1282,,,,,2,335
TB1282,TM6400,,,,,2,335
TM6400,TB6410,,,,,2,119
TB6410,TM6400,,,,,2,119
TM6400,A1284,,,,,2,432
A1284,TM6400,,,,,2,432
TM1283,TM6400,,,,,2,488
A1136,TM6400,,,,,2,371
TM6400,TM1298,,,,,2,361
TM1298,TM6400,,,,,2,361
TM6400,TM1281,,,,,2,349
TM1281,TM6400,,,,,2,349
TM6400,TB1134,,,,,2,458
A6093,TM6400,,,,,2,372
TM6400,TB0362,,,,,2,77
TB0362,TM6400,,,,,2,77
A1139,TM6400,,,,,2,804
TB0357,TM6400,,,,,2,711
TB2053,A0900,,,,,2,316
A0900,TB2053,,,,,2,316
TB2053,TB0042,,,,,2,574
TB0042,TB2053,,,,,2,574
TB2053,TB2037,,,,,2,239
TB2037,TB2053,,,,,2,239
TB2053,TB2541,,,,,2,311
TB2541,TB2053,,,,,2,311
TB2053,A6441,,,,,2,657
A6441,TB2053,,,,,2,657
TB2053,TB1844,,,,,2,630
TB1844,TB2053,,,,,2,630
TB2053,TB2606,,,,,2,218
TB2606,TB2053,,,,,2,218
TB0159,A0160,,,,,2,69
A0160,A2739,,,,,2,380
A2739,A0160,,,,,2,380
TB0143,A0160,,,,,2,362
A0160,A2417,,,,,2,188
A2417,A0160,,,,,2,188
A2740,A0160,,,,,2,317
A0160,A6519,,,,,2,511
A6519,A0160,,,,,2,511
TM0357,TM6400,,,,,2,711
A2677,TB0664,,,,,2,153
TB0664,A2677,,,,,2,153
TB2463,TB0664,,,,,2,462
TB0664,TB2463,,,,,2,462
A0663,TB0664,,,,,2,139
TB0664,A0663,,,,,2,139
A2606,TB2053,,,,,2,204
TB2053,A2606,,,,,2,204
A0176,A0160,,,,,2,370
A0160,A0176,,,,,2,370
A0143,A0160,,,,,2,362
A0160,A0143,,,,,2,362
TB0664,A0161,,,,,2,350
TB0069,TB2053,,,,,2,827
A0142,A0160,,,,,2,286
A0160,A0142,,,,,2,286
A6701,TB2053,,,,,2,511
TB2053,A6701,,,,,2,511
TB0178,A0160,,,,,2,468
A0160,TB0178,,,,,2,468
TB0146,A0160,,,,,2,654
A0160,TB0146,,,,,2,654
A1295,TM6400,,,,,2,421
A1282,TM6400,,,,,2,335
A1134,TM6400,,,,,2,428
TM6400,A1134,,,,,2,428
TB0067,TB2053,,,,,2,824
TB2053,TB0067,,,,,2,824
A0346,TB2053,,,,,2,840
TB2053,A0346,,,,,2,840
A6092,TM6400,,,,,2,410
TM6400,A6092,,,,,2,410
A0147,A0160,,,,,2,664
A0160,A0147,,,,,2,664
TB0358,TM6400,,,,,2,285
TM6400,TB0358,,,,,2,285
A0758,TM6400,,,,,2,669
A0041,TB2053,,,,,2,557
TB2053,A0041,,,,,2,557
TB2607,TB2053,,,,,2,284
TB2053,TB2607,,,,,2,284
A6418,TM6400,,,,,2,355
TM6400,A6418,,,,,2,355
TM0758,TM6400,,,,,2,669
TM6400,TM0758,,,,,2,669
TB1845,TB2053,,,,,2,700
TB2053,TB1845,,,,,2,700
A2053,TB2053,,,,,2,184
A2541,TB2053,,,,,2,311
TB2053,A2541,,,,,2,311
TM1135,TM6400,,,,,2,435
TM6400,TM1135,,,,,2,435
A7000,TM6400,,,,,2,359
TM6400,A7000,,,,,2,359
A1296,TM6400,,,,,2,278
TM6400,A1296,,,,,2,278
TB6300,TM6400,,,,,2,532
TM6400,TB6300,,,,,2,532
A6164,TM6400,,,,,2,373
TM6400,A6164,,,,,2,373
A0235,A0160,,,,,2,432
A6300,TM6400,,,,,2,532
TM6400,A6300,,,,,2,532
TM0364,TM6400,,,,,2,99
TM6400,TM0364,,,,,2,99
TB1300,TM6400,,,,,2,427
TM6400,TB1300,,,,,2,427
A0095,TB2053,,,,,2,512
TB2053,A0095,,,,,2,512
A0069,TB2053,,,,,2,838
TB2053,A0069,,,,,2,838
A0363,TM6400,,,,,2,104
M20,A0160,,,,,2,408
A0160,M20,,,,,2,408
TB2740,A0160,,,,,2,317
A0160,TB2740,,,,,2,317
TM1282,TM6400,,,,,2,335
TM6400,TM1282,,,,,2,335
M311,TM6400,,,,,2,358
TM6400,M311,,,,,2,358
A1300,TM6400,,,,,2,427
TM6400,A1300,,,,,2,427
TB0346,TB2053,,,,,2,856
TB2053,TB0346,,,,,2,856
A2607,TB2053,,,,,2,284
TM2179,TM6400,,,,,2,591
TM6400,TM2179,,,,,2,591
TB0041,TB2053,,,,,2,554
TB2053,TB0041,,,,,2,554
A6442,TB2053,,,,,2,719
TB2053,A6442,,,,,2,719
TM0354,TM6400,,,,,2,329
TM6400,TM0354,,,,,2,329
M310,TM6400,,,,,2,274
TM6400,M310,,,,,2,274
A1845,TB2053,,,,,2,713
TB2739,A0160,,,,,2,380
A0160,TB2739,,,,,2,380
TM2083,A0378,,,,,2,487
A0378,TM6593,,,,,2,418
TB0664,A0248,,,,,2,566
A0248,TB0664,,,,,2,566
TB0664,TB2677,,,,,2,153
TB2677,TB0664,,,,,2,153
TB0664,TB6616,,,,,2,435
TB6616,TB0664,,,,,2,435
A6392,TB0124,,,,,2,589
TB0124,A6392,,,,,2,589
A6392,A6119,,,,,2,402
A6119,A6392,,,,,2,402
A6392,A6397,,,,,2,518
A6397,A6392,,,,,2,518
A1397,A6392,,,,,2,80
A6392,A0124,,,,,2,589
A0124,A6392,,,,,2,589
A1032,A6392,,,,,2,547
A1707,A2315,,,,,2,385
A2315,A1707,,,,,2,385
M0,A2442,,,,,2,440
A2442,M0,,,,,2,440
M0,A6650,,,,,2,706
A6650,M0,,,,,2,706
M0,A2445,,,,,2,56
A2445,M0,,,,,2,56
M0,TM1710,,,,,2,327
TM1710,M0,,,,,2,327
A1815,M0,,,,,2,695
M0,A0173,,,,,2,697
A0173,M0,,,,,2,697
A0893,A0881,,,,,2,553
A0881,A0893,,,,,2,553
A0183,A1707,,,,,2,241
A6391,A6392,,,,,2,30
A6392,A6391,,,,,2,30
A0161,TB0664,,,,,2,350
TM0891,A0893,,,,,2,68
A0893,TM0891,,,,,2,68
A2448,M0,,,,,2,414
M0,A2448,,,,,2,414
A0661,TB0664,,,,,2,481
TB0664,A0661,,,,,2,481
A0133,M0,,,,,2,588
M0,A0133,,,,,2,588
A0664,TB0664,,,,,2,57
A6241,M0,,,,,2,159
M0,A6241,,,,,2,159
A6701,A0893,,,,,2,531
A0893,A6701,,,,,2,531
A1917,TB0664,,,,,2,676
TB0664,A1917,,,,,2,676
A0888,A0893,,,,,2,103
A0893,A0888,,,,,2,103
A2463,TB0664,,,,,2,406
TB0664,A2463,,,,,2,406
A0134,M0,,,,,2,477
M0,A0134,,,,,2,477
TM0060,M0,,,,,2,158
TB2678,TB0664,,,,,2,92
TB0664,TB2678,,,,,2,92
TB1692,A6392,,,,,2,516
A6392,TB1692,,,,,2,516
TB0881,A0893,,,,,2,573
A0893,TB0881,,,,,2,573
TM0348,A0893,,,,,2,472
A0893,TM0348,,,,,2,472
A6605,TB0761,,,,,2,467
A6396,A6392,,,,,2,497
A6392,A6396,,,,,2,497
A6607,TB0664,,,,,2,335
TM0059,M0,,,,,2,132
M0,TM0059,,,,,2,132
TB1033,A6392,,,,,2,519
A6392,TB1033,,,,,2,519
A0316,A6392,,,,,2,342
A6392,A0316,,,,,2,342
TM0873,M0,,,,,2,379
M0,TM0873,,,,,2,379
A2678,TB0664,,,,,2,92
TB0664,A2678,,,,,2,92
A0132,M0,,,,,2,518
A0041,A0893,,,,,2,581
A0893,A0041,,,,,2,581
A0390,A0893,,,,,2,510
A0893,A0390,,,,,2,510
A2435,M0,,,,,2,125
M0,A2435,,,,,2,125
A0278,A0893,,,,,2,433
A0893,A0278,,,,,2,433
A6646,M0,,,,,2,387
M0,A6646,,,,,2,387
TB0173,M0,,,,,2,697
M0,TB0173,,,,,2,697
A0156,TB0664,,,,,2,532
A1159,A1707,,,,,2,155
A1707,A1159,,,,,2,155
A2676,M0,,,,,2,681
M0,A2676,,,,,2,681
A6291,A0893,,,,,2,46
A0893,A6291,,,,,2,46
A0890,A0893,,,,,2,34
A0893,A0890,,,,,2,34
A2444,M0,,,,,2,11
M0,A2444,,,,,2,11
TB0169,TB0664,,,,,2,634
TB0681,M0,,,,,2,753
M0,TB0681,,,,,2,753
TM0879,A0893,,,,,2,504
A0893,TM0879,,,,,2,504
A6657,M0,,,,,2,457
