table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,en,VASIL PETLESHKOV,,,ВАСИЛ ПЕТЛЕШКОВ
stops,stop_name,en,KMETSTVO DOLNI BOGROV,,,КМЕТСТВО ДОЛНИ БОГРОВ
stops,stop_name,en,UL. ST. DOSPEVSKI,,,УЛ. СТ. ДОСПЕВСКИ
stops,stop_name,en,UL. KRUSHATA - PO ZHELANIE,,,УЛ. КРУШАТА - ПО ЖЕЛАНИЕ
stops,stop_name,en,TEHNITCHESKI UNIVRSITET,,,ТЕХНИЧЕСКИ УНИВРСИТЕТ
stops,stop_name,en,UL. POPOVA SHAPKA,,,УЛ. ПОПОВА ШАПКА
stops,stop_name,en,EKOBULSORT,,,ЕКОБУЛСОРТ
stops,stop_name,en,UL. RATCHO PETKOV KAZANDZHIYATA,,,УЛ. РАЧО ПЕТКОВ КАЗАНДЖИЯТА
stops,stop_name,en,MARIYA LUIZA,,,МАРИЯ ЛУИЗА
stops,stop_name,en,GARA VLADAYA,,,ГАРА ВЛАДАЯ
stops,stop_name,en,PL. VASIL LEVSKI,,,ПЛ. ВАСИЛ ЛЕВСКИ
stops,stop_name,en,KV. IVANYANE,,,КВ. ИВАНЯНЕ
stops,stop_name,en,BL. 405 ZH.K. DRUZHBA 2,,,БЛ. 405 Ж.К. ДРУЖБА 2
stops,stop_name,en,UL. PARVA BALGARSKA ARMIYA,,,УЛ. ПЪРВА БЪЛГАРСКА АРМИЯ
stops,stop_name,en,SELO KRIVINA,,,СЕЛО КРИВИНА
stops,stop_name,en,BL. 245 ZH.K. OBELYA 2,,,БЛ. 245 Ж.К. ОБЕЛЯ 2
stops,stop_name,en,HOTEL HEMUS,,,ХОТЕЛ ХЕМУС
stops,stop_name,en,LETISHTEN TSENTAR SOFIYA,,,ЛЕТИЩЕН ЦЕНТЪР СОФИЯ
stops,stop_name,en,UL.KITKATA,,,УЛ.КИТКАТА
stops,stop_name,en,MESTNOST KAMBANITE,,,МЕСТНОСТ КАМБАНИТЕ
stops,stop_name,en,AVTOSTANTSIYA IZTOK,,,АВТОСТАНЦИЯ ИЗТОК
stops,stop_name,en,SELO SVETOVRATCHANE,,,СЕЛО СВЕТОВРАЧАНЕ
stops,stop_name,en,BALGARSKA TELEGRAFNA AGENTSIYA,,,БЪЛГАРСКА ТЕЛЕГРАФНА АГЕНЦИЯ
stops,stop_name,en,BL.505 ZH.K. OVTCHA KUPEL 1,,,БЛ.505 Ж.К. ОВЧА КУПЕЛ 1
stops,stop_name,en,66-TO SOU,,,66-ТО СОУ
stops,stop_name,en,ADZHIBADEM SITI KLINIK,,,АДЖИБАДЕМ СИТИ КЛИНИК
stops,stop_name,en,UL.KRUM STOYANOV,,,УЛ.КРУМ СТОЯНОВ
stops,stop_name,en,UL. NAYDEN GEROV,,,УЛ. НАЙДЕН ГЕРОВ
stops,stop_name,en,MOSTA NA SUHATA REKA,,,МОСТА НА СУХАТА РЕКА
stops,stop_name,en,Pl. Makedoniia,,,Пл. Македония
stops,stop_name,en,KRAYA NA KV.MIHAYLOVO,,,КРАЯ НА КВ.МИХАЙЛОВО
stops,stop_name,en,BUL. ROZHEN,,,БУЛ. РОЖЕН
stops,stop_name,en,BL.108 ZH.K. DRUZHBA-1,,,БЛ.108 Ж.К. ДРУЖБА-1
stops,stop_name,en,BL. 427 ZH.K. MLADOST 4,,,БЛ. 427 Ж.К. МЛАДОСТ 4
stops,stop_name,en,PLOSHTAD KV. VRAZHDEBNA,,,ПЛОЩАД КВ. ВРАЖДЕБНА
stops,stop_name,en,UL. 759,,,УЛ. 759
stops,stop_name,en,PL. SV. NEDELYA,,,ПЛ. СВ. НЕДЕЛЯ
stops,stop_name,en,METROSTANTSIYA K. VELITCHKOV,,,МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ
stops,stop_name,en,BUL. LOMSKO SHOSE,,,БУЛ. ЛОМСКО ШОСЕ
stops,stop_name,en,PL. SV. AL. NEVSKI,,,ПЛ. СВ. АЛ. НЕВСКИ
stops,stop_name,en,ZH.K. BAKSTON - VREMENNA,,,Ж.К. БЪКСТОН - ВРЕМЕННА
stops,stop_name,en,PAMETNIK S. DOBROSLAVTSI,,,ПАМЕТНИК С. ДОБРОСЛАВЦИ
stops,stop_name,en,BISTRISHKI TERASI - PO ZHELANIE,,,БИСТРИШКИ ТЕРАСИ - ПО ЖЕЛАНИЕ
stops,stop_name,en,NATCHALO S. DOLNI LOZEN,,,НАЧАЛО С. ДОЛНИ ЛОЗЕН
stops,stop_name,en,BL. 70 ZH.K.MLADOST 1,,,БЛ. 70 Ж.К.МЛАДОСТ 1
stops,stop_name,en,BUL. PROF. TSV. LAZAROV,,,БУЛ. ПРОФ. ЦВ. ЛАЗАРОВ
stops,stop_name,en,V.Z. KINOTSENTAR,,,В.З. КИНОЦЕНТЪР
stops,stop_name,en,UL. KALIMANTSI,,,УЛ. КАЛИМАНЦИ
stops,stop_name,en,MOST NA R.ISKAR KV. - VRAZHDEBNA,,,МОСТ НА Р.ИСКЪР КВ. - ВРАЖДЕБНА
stops,stop_name,en,"BL.108, ZH.K. DRUZHBA-1",,,"БЛ.108, Ж.К. ДРУЖБА-1"
stops,stop_name,en,NBU,,,НБУ
stops,stop_name,en,PL. STOTCHNA GARA,,,ПЛ. СТОЧНА ГАРА
stops,stop_name,en,MOST NA SUHODOLSKA REKA,,,МОСТ НА СУХОДОЛСКА РЕКА
stops,stop_name,en,BUL. PATRIARH EVTIMIY,,,БУЛ. ПАТРИАРХ ЕВТИМИЙ
stops,stop_name,en,ALEKSANDAR MALINOV,,,АЛЕКСАНДЪР МАЛИНОВ
stops,stop_name,en,UL.EVLIYA TCHELEBI,,,УЛ.ЕВЛИЯ ЧЕЛЕБИ
stops,stop_name,en,UL. YOSIF SHTROSMAYER,,,УЛ. ЙОСИФ ЩРОСМАЙЕР
stops,stop_name,en,BUL. PANTCHO VLADIGEROV,,,БУЛ. ПАНЧО ВЛАДИГЕРОВ
stops,stop_name,en,BUL. TCHERNI VRAH,,,БУЛ. ЧЕРНИ ВРЪХ
stops,stop_name,en,UL. ZAHARI POPOV,,,УЛ. ЗАХАРИ ПОПОВ
stops,stop_name,en,UL.VISHOVGRAD,,,УЛ.ВИШОВГРАД
stops,stop_name,en,BL.214 ZH.K.BOROVO - VREMENNA,,,БЛ.214 Ж.К.БОРОВО - ВРЕМЕННА
stops,stop_name,en,Avtostantsiia Geo Milev,,,Автостанция Гео Милев
stops,stop_name,en,UL. D-R IVAN SELIMINSKI,,,УЛ. Д-Р ИВАН СЕЛИМИНСКИ
stops,stop_name,en,BUL. D-R G.M. DIMITROV,,,БУЛ. Д-Р Г.М. ДИМИТРОВ
stops,stop_name,en,REZIDENTSIYA BOYANA,,,РЕЗИДЕНЦИЯ БОЯНА
stops,stop_name,en,UL. MAL'OVITSA,,,УЛ. МАЛЬОВИЦА
stops,stop_name,en,SELO MIROVYANE - PO ZHELANIE,,,СЕЛО МИРОВЯНЕ - ПО ЖЕЛАНИЕ
stops,stop_name,en,BL.3 ZH.K. BOTUNETS 1,,,БЛ.3 Ж.К. БОТУНЕЦ 1
stops,stop_name,en,BUL. SLIVNITSA,,,БУЛ. СЛИВНИЦА
stops,stop_name,en,ZH.K. MOTOPISTA,,,Ж.К. МОТОПИСТА
stops,stop_name,en,UL. KLOKOTNITSA,,,УЛ. КЛОКОТНИЦА
stops,stop_name,en,UL. 746 - PO ZHELANIE,,,УЛ. 746 - ПО ЖЕЛАНИЕ
stops,stop_name,en,SELO GERMAN,,,СЕЛО ГЕРМАН
stops,stop_name,en,UL. LOKORSKA,,,УЛ. ЛОКОРСКА
stops,stop_name,en,UL. ALABIN-VREMENNA,,,УЛ. АЛАБИН-ВРЕМЕННА
stops,stop_name,en,ZH.K.MLADOST 4,,,Ж.К.МЛАДОСТ 4
stops,stop_name,en,BL. 13 ZH.K. ZAPADEN PARK,,,БЛ. 13 Ж.К. ЗАПАДЕН ПАРК
stops,stop_name,en,UL. GEN. ASEN NIKOLOV,,,УЛ. ГЕН. АСЕН НИКОЛОВ
stops,stop_name,en,ZH.K. GOTSE DELTCHEV - ZARYADNA,,,Ж.К. ГОЦЕ ДЕЛЧЕВ - ЗАРЯДНА
stops,stop_name,en,HYUNDAY BALGARIYA,,,ХЮНДАЙ БЪЛГАРИЯ
stops,stop_name,en,UL. LIPA,,,УЛ. ЛИПА
stops,stop_name,en,UL. MOGILKA,,,УЛ. МОГИЛКА
stops,stop_name,en,UL. VAZROZHDENSKA,,,УЛ. ВЪЗРОЖДЕНСКА
stops,stop_name,en,BL. 501 ZH.K. DRUZHBA 2,,,БЛ. 501 Ж.К. ДРУЖБА 2
stops,stop_name,en,UL. ANGEL VOYVODA,,,УЛ. АНГЕЛ ВОЙВОДА
stops,stop_name,en,BUL. TSAR BORIS III,,,БУЛ. ЦАР БОРИС ІІІ
stops,stop_name,en,BOYANSKO HANTCHE,,,БОЯНСКО ХАНЧЕ
stops,stop_name,en,MESTNOST MANILOV DOL,,,МЕСТНОСТ МАНИЛОВ ДОЛ
stops,stop_name,en,METROSTANTSIYA SERDIKA,,,МЕТРОСТАНЦИЯ СЕРДИКА
stops,stop_name,en,BL. 350 ZH.K. LYULIN 3,,,БЛ. 350 Ж.К. ЛЮЛИН 3
stops,stop_name,en,UL. GINTSI,,,УЛ. ГИНЦИ
stops,stop_name,en,UL. TSAR BORIS III,,,УЛ. ЦАР БОРИС III
stops,stop_name,en,SELO NEGOVAN,,,СЕЛО НЕГОВАН
stops,stop_name,en,ul. St. Dospevski - vremenna,,,ул. Ст. Доспевски - временна
stops,stop_name,en,UL. BURYA,,,УЛ. БУРЯ
stops,stop_name,en,UL. LILYATCHE,,,УЛ. ЛИЛЯЧЕ
stops,stop_name,en,MOST KV. KRIVINA,,,МОСТ КВ. КРИВИНА
stops,stop_name,en,REZIDENTSIYA VRANA,,,РЕЗИДЕНЦИЯ ВРАНА
stops,stop_name,en,OVTCHARSKI KOSHARI,,,ОВЧАРСКИ КОШАРИ
stops,stop_name,en,SKAY SITI,,,СКАЙ СИТИ
stops,stop_name,en,BUL. BOTEVGRADSKO SHOSE,,,БУЛ. БОТЕВГРАДСКО ШОСЕ
stops,stop_name,en,GARA TCHEPINTSI,,,ГАРА ЧЕПИНЦИ
stops,stop_name,en,UL. SUHODOLSKI PAT,,,УЛ. СУХОДОЛСКИ ПЪТ
stops,stop_name,en,UL. KNYAZHEVSKA,,,УЛ. КНЯЖЕВСКА
stops,stop_name,en,NATCHALO S. BISTRITSA,,,НАЧАЛО С. БИСТРИЦА
stops,stop_name,en,BIOMET EOOD - PO ZHELANIE,,,БИОМЕТ ЕООД - ПО ЖЕЛАНИЕ
stops,stop_name,en,GROBISHTEN PARK DRAGALEVTSI,,,ГРОБИЩЕН ПАРК ДРАГАЛЕВЦИ
stops,stop_name,en,UL. IVAN KRALITCHA,,,УЛ. ИВАН КРАЛИЧА
stops,stop_name,en,UL. 24-TI MAY,,,УЛ. 24-ТИ МАЙ
stops,stop_name,en,BL. 222 ZH.K. MLADOST-2,,,БЛ. 222 Ж.К. МЛАДОСТ-2
stops,stop_name,en,RAZKLONA ZA KV. VIDNITE,,,РАЗКЛОНА ЗА КВ. ВИДНИТЕ
stops,stop_name,en,UL. ZHAN D'O LAFONTEN,,,УЛ. ЖАН ДЬО ЛАФОНТЕН
stops,stop_name,en,ENERGOPROEKT,,,ЕНЕРГОПРОЕКТ
stops,stop_name,en,TRD,,,ТРД
stops,stop_name,en,UL. GRADINA,,,УЛ. ГРАДИНА
stops,stop_name,en,AVTOSTANTSIYA OVTCHA KUPEL,,,АВТОСТАНЦИЯ ОВЧА КУПЕЛ
stops,stop_name,en,UL. 9 - VREMENNA,,,УЛ. 9 - ВРЕМЕННА
stops,stop_name,en,BL.302 ZH.K. NADEZHDA 3,,,БЛ.302 Ж.К. НАДЕЖДА 3
stops,stop_name,en,ZH.k. Zaharna fabrika,,,Ж.к. Захарна фабрика
stops,stop_name,en,143-TO OU,,,143-ТО ОУ
stops,stop_name,en,PGHMBT PROF. P. RAYKOV,,,ПГХМБТ ПРОФ. П. РАЙКОВ
stops,stop_name,en,ZH.K. LYULIN 3 - UHO,,,Ж.К. ЛЮЛИН 3 - УХО
stops,stop_name,en,DETSKI STATSIONAR,,,ДЕТСКИ СТАЦИОНАР
stops,stop_name,en,BL.458 ZH.K.NADEZHDA 4,,,БЛ.458 Ж.К.НАДЕЖДА 4
stops,stop_name,en,TCHESHMATA,,,ЧЕШМАТА
stops,stop_name,en,METROSTANTSIYA SOFIYSKA SVETA GORA,,,МЕТРОСТАНЦИЯ СОФИЙСКА СВЕТА ГОРА
stops,stop_name,en,UMBAL SV. EKATERINA,,,УМБАЛ СВ. ЕКАТЕРИНА
stops,stop_name,en,UL. PORUTCHIK HR. TOPRAKTCHIEV,,,УЛ. ПОРУЧИК ХР. ТОПРАКЧИЕВ
stops,stop_name,en,UL. DAMYANITSA,,,УЛ. ДАМЯНИЦА
stops,stop_name,en,UL. IVAN YOSIFOV,,,УЛ. ИВАН ЙОСИФОВ
stops,stop_name,en,METROSTANTSIYA KN. MARIYA LUIZA,,,МЕТРОСТАНЦИЯ КН. МАРИЯ ЛУИЗА
stops,stop_name,en,UL. KAMEN ANDREEV,,,УЛ. КАМЕН АНДРЕЕВ
stops,stop_name,en,UL. LETOSTRUY,,,УЛ. ЛЕТОСТРУЙ
stops,stop_name,en,Bul. K. Velitchkov,,,Бул. К. Величков
stops,stop_name,en,PROMISHLENA ZONA - LOMSKO SHOSE,,,ПРОМИШЛЕНА ЗОНА - ЛОМСКО ШОСЕ
stops,stop_name,en,MAGAZIN M. BRIKOLAZH,,,МАГАЗИН М. БРИКОЛАЖ
stops,stop_name,en,UL. KIRIL DRANGOV - VREMENNA,,,УЛ. КИРИЛ ДРАНГОВ - ВРЕМЕННА
stops,stop_name,en,BL. 4 ZH.K. SUHATA REKA,,,БЛ. 4 Ж.К. СУХАТА РЕКА
stops,stop_name,en,MOSTA NA R.STUBELA,,,МОСТА НА Р.СТУБЕЛА
stops,stop_name,en,Natsionalna futbolna baza,,,Национална футболна база
stops,stop_name,en,UL. PROF. AL. STANISHEV,,,УЛ. ПРОФ. АЛ. СТАНИШЕВ
stops,stop_name,en,SUPERMARKET,,,СУПЕРМАРКЕТ
stops,stop_name,en,UL. BESARABIYA,,,УЛ. БЕСАРАБИЯ
stops,stop_name,en,METROSTANTSIYA DRUZHBA,,,МЕТРОСТАНЦИЯ ДРУЖБА
stops,stop_name,en,V.Z. LYULIN,,,В.З. ЛЮЛИН
stops,stop_name,en,PLOSHTAD STOTCHNA GARA,,,ПЛОЩАД СТОЧНА ГАРА
stops,stop_name,en,UL. N. KOPERNIK,,,УЛ. Н. КОПЕРНИК
stops,stop_name,en,GRAD BUHOVO,,,ГРАД БУХОВО
stops,stop_name,en,UL. PANAYOT HITOV,,,УЛ. ПАНАЙОТ ХИТОВ
stops,stop_name,en,NTS PO REHABILITATSIYA,,,НЦ ПО РЕХАБИЛИТАЦИЯ
stops,stop_name,en,UL. PLANINETS - VREMENNA,,,УЛ. ПЛАНИНЕЦ - ВРЕМЕННА
stops,stop_name,en,29-TI DKTS,,,29-ТИ ДКЦ
stops,stop_name,en,109 OU,,,109 ОУ
stops,stop_name,en,KV. VITOSHA,,,КВ. ВИТОША
stops,stop_name,en,PL. PAMETNIK VASIL LEVSKI,,,ПЛ. ПАМЕТНИК ВАСИЛ ЛЕВСКИ
stops,stop_name,en,UL. GEN. NIKOLA GENEV,,,УЛ. ГЕН. НИКОЛА ГЕНЕВ
stops,stop_name,en,MAGAZIN VITOSHA,,,МАГАЗИН ВИТОША
stops,stop_name,en,UL. VLADAYSKO VASTANIE,,,УЛ. ВЛАДАЙСКО ВЪСТАНИЕ
stops,stop_name,en,PK SPARTAK- VREMENNA,,,ПК СПАРТАК- ВРЕМЕННА
stops,stop_name,en,MK KREMIKOVTSI,,,МК КРЕМИКОВЦИ
stops,stop_name,en,BL.207 ZH.K. OBELYA 2,,,БЛ.207 Ж.К. ОБЕЛЯ 2
stops,stop_name,en,ZH.K.LYULIN 5,,,Ж.К.ЛЮЛИН 5
stops,stop_name,en,NESTLE SOFIYA,,,НЕСТЛЕ СОФИЯ
stops,stop_name,en,KV. OBELYA,,,КВ. ОБЕЛЯ
stops,stop_name,en,GROBISHTEN PARK BANKYA,,,ГРОБИЩЕН ПАРК БАНКЯ
stops,stop_name,en,UL. KAP.D.SPISAREVSKI,,,УЛ. КАП.Д.СПИСАРЕВСКИ
stops,stop_name,en,ZH.K. LYULIN 6,,,Ж.К. ЛЮЛИН 6
stops,stop_name,en,BL. 69 ZH.K. MLADOST 1,,,БЛ. 69 Ж.К. МЛАДОСТ 1
stops,stop_name,en,MOSTA NA R. ISKAR,,,МОСТА НА Р. ИСКЪР
stops,stop_name,en,DZHEYMS BAUTCHER,,,ДЖЕЙМС БАУЧЕР
stops,stop_name,en,RAZKLONA ZA LIFT SIMEONOVO,,,РАЗКЛОНА ЗА ЛИФТ СИМЕОНОВО
stops,stop_name,en,UL. AMSTERDAM,,,УЛ. АМСТЕРДАМ
stops,stop_name,en,TCHITALISHTE PENTCHO P. SLAVEYKOV 1921,,,ЧИТАЛИЩЕ ПЕНЧО П. СЛАВЕЙКОВ 1921
stops,stop_name,en,YAZ. SUHODOL,,,ЯЗ. СУХОДОЛ
stops,stop_name,en,SELO GOLYANOVTSI,,,СЕЛО ГОЛЯНОВЦИ
stops,stop_name,en,MOST NA R. ISKAR KV. - VRAZHDEBNA,,,МОСТ НА Р. ИСКЪР КВ. - ВРАЖДЕБНА
stops,stop_name,en,NOVA VRAZHDEBNA,,,НОВА ВРАЖДЕБНА
stops,stop_name,en,PL. PIRDOP,,,ПЛ. ПИРДОП
stops,stop_name,en,ZOOPARKA,,,ЗООПАРКА
stops,stop_name,en,PODLEZ ZHP. GARA ISKAR,,,ПОДЛЕЗ ЖП. ГАРА ИСКЪР
stops,stop_name,en,PL. KNYAZ ALEKSANDAR I,,,ПЛ. КНЯЗ АЛЕКСАНДЪР I
stops,stop_name,en,BUL. BALGARIYA,,,БУЛ. БЪЛГАРИЯ
stops,stop_name,en,RAZKLONA KV. KREMIKOVTSI,,,РАЗКЛОНА КВ. КРЕМИКОВЦИ
stops,stop_name,en,UL. PROBUDA,,,УЛ. ПРОБУДА
stops,stop_name,en,UL.LYASKOVETS - VREMENNA,,,УЛ.ЛЯСКОВЕЦ - ВРЕМЕННА
stops,stop_name,en,PATNOSTROITELNA TEHNIKA,,,ПЪТНОСТРОИТЕЛНА ТЕХНИКА
stops,stop_name,en,MANASTIR SV. YOAKIM I ANA,,,МАНАСТИР СВ. ЙОАКИМ И АНА
stops,stop_name,en,UL. 5010,,,УЛ. 5010
stops,stop_name,en,UL. PROF. IVAN GEORGOV,,,УЛ. ПРОФ. ИВАН ГЕОРГОВ
stops,stop_name,en,UL. OSTROVO,,,УЛ. ОСТРОВО
stops,stop_name,en,S. MIROVYANE - PO ZHELANIE,,,С. МИРОВЯНЕ - ПО ЖЕЛАНИЕ
stops,stop_name,en,AVTOSTANTSIYA BANKYA,,,АВТОСТАНЦИЯ БАНКЯ
stops,stop_name,en,GARA PODUYANE,,,ГАРА ПОДУЯНЕ
stops,stop_name,en,MOST NA SIMEONOVSKA REKA,,,МОСТ НА СИМЕОНОВСКА РЕКА
stops,stop_name,en,ZH.K. OBELYA-2,,,Ж.К. ОБЕЛЯ-2
stops,stop_name,en,UL. KALIMANTSI - VREMENNA,,,УЛ. КАЛИМАНЦИ - ВРЕМЕННА
stops,stop_name,en,ORLOV MOST,,,ОРЛОВ МОСТ
stops,stop_name,en,HAYDUT SIDER,,,ХАЙДУТ СИДЕР
stops,stop_name,en,GREBNA BAZA,,,ГРЕБНА БАЗА
stops,stop_name,en,KV. KINOTSENTAR,,,КВ. КИНОЦЕНТЪР
stops,stop_name,en,RTS PO PROTEZIRANE,,,РЦ ПО ПРОТЕЗИРАНЕ
stops,stop_name,en,UL. SNEZHENIK,,,УЛ. СНЕЖЕНИК
stops,stop_name,en,UL. 10,,,УЛ. 10
stops,stop_name,en,ZHK. LYULIN 3,,,ЖК. ЛЮЛИН 3
stops,stop_name,en,HIPERMARKET PRAKTIKER,,,ХИПЕРМАРКЕТ ПРАКТИКЕР
stops,stop_name,en,TIR PARKING MRAMOR - PO ZHELANIE,,,ТИР ПАРКИНГ МРАМОР - ПО ЖЕЛАНИЕ
stops,stop_name,en,SU 130 ST. KARADZHA,,,СУ 130 СТ. КАРАДЖА
stops,stop_name,en,SELSKOSTOPANSKA AKADEMIYA,,,СЕЛСКОСТОПАНСКА АКАДЕМИЯ
stops,stop_name,en,BL. 162 ZH.K. DRUZHBA 1,,,БЛ. 162 Ж.К. ДРУЖБА 1
stops,stop_name,en,UASG,,,УАСГ
stops,stop_name,en,VITOSHA,,,ВИТОША
stops,stop_name,en,UL. MAK,,,УЛ. МАК
stops,stop_name,en,UL. SAVA FILARETOV,,,УЛ. САВА ФИЛАРЕТОВ
stops,stop_name,en,NU PO TANTSOVO IZKUSTVO,,,НУ ПО ТАНЦОВО ИЗКУСТВО
stops,stop_name,en,DETSKI DOM,,,ДЕТСКИ ДОМ
stops,stop_name,en,152-RO OU,,,152-РО ОУ
stops,stop_name,en,ZH.K. ZAPADEN PARK,,,Ж.К. ЗАПАДЕН ПАРК
stops,stop_name,en,UL. ORFEY,,,УЛ. ОРФЕЙ
stops,stop_name,en,UL. EDELVAYS - PO ZHELANIE,,,УЛ. ЕДЕЛВАЙС - ПО ЖЕЛАНИЕ
stops,stop_name,en,VITOSHKO LALE,,,ВИТОШКО ЛАЛЕ
stops,stop_name,en,KV. GORUBLYANE,,,КВ. ГОРУБЛЯНЕ
stops,stop_name,en,UL.NIKOLAY KOPERNIK,,,УЛ.НИКОЛАЙ КОПЕРНИК
stops,stop_name,en,UL. LESHNIKOVA GORA - VREMENNA,,,УЛ. ЛЕШНИКОВА ГОРА - ВРЕМЕННА
stops,stop_name,en,UL.ALABIN-VREMENNA,,,УЛ.АЛАБИН-ВРЕМЕННА
stops,stop_name,en,"TEHNOPOLIS ZH,K. MLADOST 4",,,"ТЕХНОПОЛИС Ж,К. МЛАДОСТ 4"
stops,stop_name,en,160-TO OU,,,160-ТО ОУ
stops,stop_name,en,AP MALASHEVTSI,,,АП МАЛАШЕВЦИ
stops,stop_name,en,UL. TIMOK,,,УЛ. ТИМОК
stops,stop_name,en,UL. BABA TONKA,,,УЛ. БАБА ТОНКА
stops,stop_name,en,BETONOV VAZEL KAZITCHENE,,,БЕТОНОВ ВЪЗЕЛ КАЗИЧЕНЕ
stops,stop_name,en,STOPANSTVO MIHAYLOVO,,,СТОПАНСТВО МИХАЙЛОВО
stops,stop_name,en,PL. MEGDANA,,,ПЛ. МЕГДАНА
stops,stop_name,en,GARA KURILO - PO ZHELANIE,,,ГАРА КУРИЛО - ПО ЖЕЛАНИЕ
trips,trip_headsign,en,SELO PODGUMER,,,СЕЛО ПОДГУМЕР
stops,stop_name,en,BUL.ALEKSANDAR  STAMBOLIYSKI,,,БУЛ.АЛЕКСАНДЪР  СТАМБОЛИЙСКИ
stops,stop_name,en,BUL.LOMSKO SHOSE,,,БУЛ.ЛОМСКО ШОСЕ
stops,stop_name,en,ZH.K.LYULIN 8,,,Ж.К.ЛЮЛИН 8
stops,stop_name,en,MOST KV. VRAZHDEBNA,,,МОСТ КВ. ВРАЖДЕБНА
stops,stop_name,en,RAZKLONA ZA S. DOLNI BOGROV,,,РАЗКЛОНА ЗА С. ДОЛНИ БОГРОВ
stops,stop_name,en,BL. 351B ZH.K.MLADOST-3,,,БЛ. 351Б Ж.К.МЛАДОСТ-3
stops,stop_name,en,BL. 11 ZH.K. LYULIN 1,,,БЛ. 11 Ж.К. ЛЮЛИН 1
stops,stop_name,en,UL. OBORISHTE,,,УЛ. ОБОРИЩЕ
stops,stop_name,en,UL. 7 - VREMENNA,,,УЛ. 7 - ВРЕМЕННА
stops,stop_name,en,MBAL TOKUDA BOLNITSA,,,МБАЛ ТОКУДА БОЛНИЦА
stops,stop_name,en,V.Z. BANKYA,,,В.З. БАНКЯ
stops,stop_name,en,UL. DIMITAR PESHEV,,,УЛ. ДИМИТЪР ПЕШЕВ
stops,stop_name,en,NATCHALO KV. D. MILENKOV,,,НАЧАЛО КВ. Д. МИЛЕНКОВ
stops,stop_name,en,SELO BALSHA,,,СЕЛО БАЛША
stops,stop_name,en,UL. SAN STEFANO,,,УЛ. САН СТЕФАНО
stops,stop_name,en,TSENTAR S. VOYNEGOVTSI,,,ЦЕНТЪР С. ВОЙНЕГОВЦИ
stops,stop_name,en,ZH.K. LEVSKI-G,,,Ж.К. ЛЕВСКИ-Г
stops,stop_name,en,ZH.K. GOTSE DELTCHEV - VREMENNA,,,Ж.К. ГОЦЕ ДЕЛЧЕВ - ВРЕМЕННА
stops,stop_name,en,TCHITALISHTE D. TCHINTULOV,,,ЧИТАЛИЩЕ Д. ЧИНТУЛОВ
stops,stop_name,en,PARVA GRADSKA BOLNITSA,,,ПЪРВА ГРАДСКА БОЛНИЦА
stops,stop_name,en,ALEKSANDAR TEODOROV-BALAN,,,АЛЕКСАНДЪР ТЕОДОРОВ-БАЛАН
stops,stop_name,en,UL. KOTA 1050 - VREMENNA,,,УЛ. КОТА 1050 - ВРЕМЕННА
stops,stop_name,en,UL. 5007,,,УЛ. 5007
stops,stop_name,en,UL. TSARIBRODSKA,,,УЛ. ЦАРИБРОДСКА
stops,stop_name,en,UL. UOSHBARN,,,УЛ. УОШБЪРН
stops,stop_name,en,RAZKLON ZA KV. DRAGALEVTSI,,,РАЗКЛОН ЗА КВ. ДРАГАЛЕВЦИ
stops,stop_name,en,KRAYA NA S. ZHELEZNITSA,,,КРАЯ НА С. ЖЕЛЕЗНИЦА
stops,stop_name,en,BUL. D-R P.DERTLIEV,,,БУЛ. Д-Р П.ДЕРТЛИЕВ
stops,stop_name,en,KV. KUMARITSA - PO ZHELANIE,,,КВ. КУМАРИЦА - ПО ЖЕЛАНИЕ
stops,stop_name,en,UL. ZELEN BOR,,,УЛ. ЗЕЛЕН БОР
stops,stop_name,en,BL. 527 ZH.K. OVTCHA KUPEL 1,,,БЛ. 527 Ж.К. ОВЧА КУПЕЛ 1
stops,stop_name,en,RAZKLON ZA KV.DRAGALEVTSI,,,РАЗКЛОН ЗА КВ.ДРАГАЛЕВЦИ
stops,stop_name,en,UL. ZHELEZOPATNA,,,УЛ. ЖЕЛЕЗОПЪТНА
stops,stop_name,en,PL. LAVOV MOST,,,ПЛ. ЛЪВОВ МОСТ
stops,stop_name,en,UL. STRANDZHA,,,УЛ. СТРАНДЖА
stops,stop_name,en,SEVERNA PROMISHLENA ZONA,,,СЕВЕРНА ПРОМИШЛЕНА ЗОНА
stops,stop_name,en,MANASTIR SV. NIKOLA,,,МАНАСТИР СВ. НИКОЛА
stops,stop_name,en,UL.10,,,УЛ.10
stops,stop_name,en,LIFTA,,,ЛИФТА
stops,stop_name,en,UL. SINYATA SKALA,,,УЛ. СИНЯТА СКАЛА
stops,stop_name,en,METROSTANTSIYA G. M. DIMITROV,,,МЕТРОСТАНЦИЯ Г. М. ДИМИТРОВ
stops,stop_name,en,UL. PODUYANSKA,,,УЛ. ПОДУЯНСКА
stops,stop_name,en,BUL. KRAST'O PASTUHOV,,,БУЛ. КРЪСТЬО ПАСТУХОВ
stops,stop_name,en,AVTOSTANTSIYA OBELYA,,,АВТОСТАНЦИЯ ОБЕЛЯ
stops,stop_name,en,ZH.K. HADZHI DIMITAR,,,Ж.К. ХАДЖИ ДИМИТЪР
stops,stop_name,en,UL. 503,,,УЛ. 503
